startupId,startupName,originalWebsite,errorType,searchStatus,queriesAttempted,queriesWithResults,candidate1Title,candidate1URL,candidate1Domain,candidate1Query,candidate2Title,candidate2URL,candidate2Domain,candidate2Query,candidate3Title,candidate3URL,candidate3Domain,candidate3Query,candidate4Title,candidate4URL,candidate4Domain,candidate4Query,candidate5Title,candidate5URL,candidate5Domain,candidate5Query
65f955fbe4b07fb5e52f4844,SHUBH ADS PRIVATE LIMITED,https://SHUBH ADS PRIVATE LIMITED,DNS_ERROR,CANDIDATES_FOUND,4,4,Shubh Ads Private Limited - U28293mh2023ptc402337,https://www.instafinancials.com/company/shubh-ads-private-limited-U28293MH2023PTC402337,instafinancials.com,"""SHUBH ADS PRIVATE LIMITED"" Nagpur","SHUBH ADS PRIVATE LIMITED, CIN, address, business and website",https://companies.dubleu.co/company/shubh-ads-private-limited-U28293MH2023PTC402337,companies.dubleu.co,"""SHUBH ADS PRIVATE LIMITED"" Nagpur",Shubh-adsprivatelimited | Vakilsearch,https://company.vakilsearch.com/SHUBH-ADSPRIVATELIMITED/U28293MH2023PTC402337,company.vakilsearch.com,"""SHUBH ADS PRIVATE LIMITED"" Nagpur",SHUBH ADS PRIVATE LIMITED (U28293MH2023PTC402337) — Directo…,https://www.inspex.in/company/SHUBH-ADS-PRIVATE-LIMITED-U28293MH2023PTC402337,inspex.in,"""SHUBH ADS PRIVATE LIMITED"" website",Shubh Ads Private Limited | Cin: U28293mh2023ptc402337 | Roc: Roc ...,https://infomint.co.in/companies/shubh-ads-private-limited/U28293MH2023PTC402337/roc-mumbai/maharashtra/,infomint.co.in,"""SHUBH ADS PRIVATE LIMITED"" India"
65f18cd2e4b023ec3d7594ad,ENLIGHT ENGINEERING,https://www.kamwa.co.in/,DNS_ERROR,CANDIDATES_FOUND,2,2,"Enlight Engineering, Nagpur - Manufacturer of Kamwa Three Phase Semi ...",https://www.dial4trade.com/enlight-engineering/,dial4trade.com,"""ENLIGHT ENGINEERING"" Nagpur",GST Number for ENLIGHT ENGINEERING is 27AAHFE3279J1Z3,https://piceapp.com/gst-number-search/enlight-engineering-27aahfe3279j1z3/,piceapp.com,"""ENLIGHT ENGINEERING"" Nagpur",Enlight Engineering | Gst: 27aahfe3279j1z3,https://gst.iadv.io/ENLIGHT-ENGINEERING-27AAHFE3279J1Z3/,gst.iadv.io,"""ENLIGHT ENGINEERING"" Nagpur",Enlight Engineering - Crunchbase Company Profile & Funding,https://www.crunchbase.com/organization/enlight-engineering,crunchbase.com,"""ENLIGHT ENGINEERING"" Nagpur",Home | Enlight Engineering,https://www.enlight-engineering.com/,enlight-engineering.com,"""ENLIGHT ENGINEERING"" website"
65e965f4e4b063fe21c6fbb5,ASG MAINTENANCE AND LAWN INNOVATION PRIVATE LIMITED,https://ASG MAINTENANCE AND LAWN INNOVATION PRIVATE LIMITED,DNS_ERROR,CANDIDATES_FOUND,1,1,Asg Maintenance And Lawn Innovation Private Limited - MyCorporateInfo,https://mycorporateinfo.com/business/asg-maintenance-and-lawn-innovation-private-limited,mycorporateinfo.com,"""ASG MAINTENANCE AND LAWN INNOVATION PRIVATE LIMITED"" Nagpur",Asg Maintenance and Lawn Innovation Private Limited,https://paperli.ai/company/asg-maintenance-and-lawn-innovation-private-limited-U81300MH2023PTC401842,paperli.ai,"""ASG MAINTENANCE AND LAWN INNOVATION PRIVATE LIMITED"" Nagpur",Asg Maintenance and Lawn Innovation Private Limited,https://qorpiq.com/company/asg-maintenance-and-lawn-innovation-private-limited/U81300MH2023PTC401842,qorpiq.com,"""ASG MAINTENANCE AND LAWN INNOVATION PRIVATE LIMITED"" Nagpur",ASG MAINTENANCE AND LAWN INNOVATION PRIVATE LIMITED - inspex.in,https://www.inspex.in/company/ASG-MAINTENANCE-AND-LAWN-INNOVATION-PRIVATE-LIMITED-U81300MH2023PTC401842,inspex.in,"""ASG MAINTENANCE AND LAWN INNOVATION PRIVATE LIMITED"" Nagpur",Asg Maintenance and Lawn Innovation Private Limited - U81300mh2023ptc401842,https://www.instafinancials.com/company/asg-maintenance-and-lawn-innovation-private-limited-U81300MH2023PTC401842,instafinancials.com,"""ASG MAINTENANCE AND LAWN INNOVATION PRIVATE LIMITED"" Nagpur"
65e6e910e4b063fe21c64e8a,FITROO CLOTHING PRIVATE LIMITED,http://www.fitrooclothing.com/,DNS_ERROR,CANDIDATES_FOUND,1,1,"FITROO CLOTHING PRIVATE LIMITED Company Profile | Nagpur, Maharashtra ...",https://www.dnb.com/business-directory/company-profiles.fitroo_clothing_private_limited.bfb4aba5457705817bcdd069a0abf9fb.html,dnb.com,"""FITROO CLOTHING PRIVATE LIMITED"" Nagpur",FITROO CLOTHING PRIVATE LIMITED | GBR - globalbizreport.com,https://www.globalbizreport.com/fitroo-clothing-private-limited/U14101MH2023PTC401816/india/maharashtra/company-business-financial-credit-report,globalbizreport.com,"""FITROO CLOTHING PRIVATE LIMITED"" Nagpur","Fitroo Clothing Private Limited - Company Details, CIN, Directors ...",https://www.registerkaro.in/company/fitroo-clothing-private-limited-U14101MH2023PTC401816,registerkaro.in,"""FITROO CLOTHING PRIVATE LIMITED"" Nagpur",Fitroo-clothing-private-limited | Vakilsearch,https://company.vakilsearch.com/fitroo-clothing-private-limited/U14101MH2023PTC401816,company.vakilsearch.com,"""FITROO CLOTHING PRIVATE LIMITED"" Nagpur",Fitroo Clothing Private Limited (U14101MH2023PTC401816) — Maharashtra ...,https://corpintel.io/FITROO-CLOTHING-PRIVATE-LIMITED-U14101MH2023PTC401816,corpintel.io,"""FITROO CLOTHING PRIVATE LIMITED"" Nagpur"
65dc7f5fe4b06352cbf09f9e,DASHOFRUIT FOODS PRIVATE LIMITED,http://www.dashofruit.com/,DNS_ERROR,CANDIDATES_FOUND,2,1,Dashofruit Foods Private Limited (U56102MH2023PTC408742) — Maharashtra ...,https://corpintel.io/DASHOFRUIT-FOODS-PRIVATE-LIMITED-U56102MH2023PTC408742,corpintel.io,"""DASHOFRUIT FOODS PRIVATE LIMITED"" website",DASHOFRUIT FOODS PRIVATE LIMITED | U56102MH2023PTC408742 - IndiaFilings,https://www.indiafilings.com/search/dashofruit-foods-private-limited-cin-U56102MH2023PTC408742,indiafilings.com,"""DASHOFRUIT FOODS PRIVATE LIMITED"" website","DASHOFRUIT FOODS PRIVATE LIMITED — Directors, Financials",https://www.inspex.in/company/DASHOFRUIT-FOODS-PRIVATE-LIMITED-U56102MH2023PTC408742,inspex.in,"""DASHOFRUIT FOODS PRIVATE LIMITED"" website",Dashofruit Foods Private Limited - Company Check and Director Information,https://www.companyseekers.com/company/dashofruit-foods-private-limited/U56102MH2023PTC408742,companyseekers.com,"""DASHOFRUIT FOODS PRIVATE LIMITED"" website",Dashofruit Foods Private Limited | Gbr,https://www.globalbizreport.com/DASHOFRUIT-FOODS-PRIVATE-LIMITED/U56102MH2023PTC408742/india/maharashtra/company-business-financial-credit-report,globalbizreport.com,"""DASHOFRUIT FOODS PRIVATE LIMITED"" website"
65ccb007e4b0da2d9424e016,VIKRAMADITYA CTL PRIVATE LIMITED,https://www.VIKRAMADITYACTL.com,DNS_ERROR,CANDIDATES_FOUND,1,1,"VIKRAMADITYA CTL PRIVATE LIMITED Company Profile | Nagpur, Maharashtra ...",https://www.dnb.com/business-directory/company-profiles.vikramaditya_ctl_private_limited.b58b6be2cde73e04a983c8db0f6331b3.html,dnb.com,"""VIKRAMADITYA CTL PRIVATE LIMITED"" Nagpur",Vikramaditya Ctl Private Limited · Cin U43299mh2023ptc405641,https://xoomai.com/company/vikramaditya-ctl-private-limited/,xoomai.com,"""VIKRAMADITYA CTL PRIVATE LIMITED"" Nagpur",VIKRAMADITYA CTL PRIVATE LIMITED - U43299MH2023PTC405641 - InstaFinancials,https://www.instafinancials.com/company/vikramaditya-ctl-private-limited-U43299MH2023PTC405641,instafinancials.com,"""VIKRAMADITYA CTL PRIVATE LIMITED"" Nagpur",VIKRAMADITYA CTL PRIVATE LIMITED - Insider Biz,https://www.insiderbiz.in/company/VIKRAMADITYA-CTL-PRIVATE-LIMITED,insiderbiz.in,"""VIKRAMADITYA CTL PRIVATE LIMITED"" Nagpur","VIKRAMADITYA CTL PRIVATE LIMITED, Nagpur Urban, India, Chintaman Apt ...",https://search.infobelpro.com/india/en/businessdetails/IN/01072736814,search.infobelpro.com,"""VIKRAMADITYA CTL PRIVATE LIMITED"" Nagpur"
65ca0842e4b0cdd545780eca,SEVENCRAFT ARTS &amp; CREATIVES PRIVATE LIMITED,https://NA,DNS_ERROR,NO_CANDIDATES,6,0,,,,,,,,,,,,,,,,,,,,
65c9b714e4b06b4534b64131,SHARANYA SOLAR PRIVATE LIMITED,https://SHARANYA SOLAR PRIVATE LIMITED,DNS_ERROR,CANDIDATES_FOUND,3,3,Sharanya Solar Private Limited | Company Details,https://www.allindiaitr.com/company/sharanya-solar-private-limited/U40106MH2020PTC351764,allindiaitr.com,"""SHARANYA SOLAR PRIVATE LIMITED"" Nagpur",SHARANYA SOLAR PRIVATE LIMITED - U40106MH2020PTC351764 - InstaFinancials,https://www.instafinancials.com/company/sharanya-solar-private-limited-U40106MH2020PTC351764/company-overview,instafinancials.com,"""SHARANYA SOLAR PRIVATE LIMITED"" Nagpur","Sharanya Solar Private Limited - Company, Directors, Charges and ...",https://www.filesure.in/company/sharanya-solar-private-limited/U40106MH2020PTC351764?tab=about,filesure.in,"""SHARANYA SOLAR PRIVATE LIMITED"" Nagpur",Sharanya Solar Private Limited - ezzus.com,https://www.ezzus.com/biz/sharanya-solar-private-limited/U40106MH2020PTC351764,ezzus.com,"""SHARANYA SOLAR PRIVATE LIMITED"" Nagpur",SHARANYA SOLAR PRIVATE LIMITED - Insider Biz,https://www.insiderbiz.in/company/SHARANYA-SOLAR-PRIVATE-LIMITED,insiderbiz.in,"""SHARANYA SOLAR PRIVATE LIMITED"" official website"
65bde2c1e4b0411b473ff724,METTA MONK PRIVATE LIMITED,https://METTA MONK PRIVATE LIMITED,DNS_ERROR,CANDIDATES_FOUND,1,1,"METTA MONK PRIVATE LIMITED Company Profile | Nagpur, Maharashtra ...",https://www.dnb.com/business-directory/company-profiles.metta_monk_private_limited.cd4e7edf5118ba1047a32b69a795ebf5.html,dnb.com,"""METTA MONK PRIVATE LIMITED"" Nagpur","METTA MONK PRIVATE LIMITED - Company Info, CIN, Directors",https://buysellprivatelimited.com/company/metta-monk-private-limited/U46512MH2023PTC411436,buysellprivatelimited.com,"""METTA MONK PRIVATE LIMITED"" Nagpur",Company Master Detail on Metta Monk Private Limited,https://mycorporateinfo.com/business/metta-monk-private-limited,mycorporateinfo.com,"""METTA MONK PRIVATE LIMITED"" Nagpur",Metta Monk Private Limited - U46512mh2023ptc411436,https://www.instafinancials.com/company/metta-monk-private-limited-U46512MH2023PTC411436,instafinancials.com,"""METTA MONK PRIVATE LIMITED"" Nagpur",METTA MONK PRIVATE LIMITED - CompFilings,https://compfilings.com/company/METTA-MONK-PRIVATE-LIMITED-U46512MH2023PTC411436,compfilings.com,"""METTA MONK PRIVATE LIMITED"" Nagpur"
65b7e9b3e4b0db6d377f85c6,SHUBHLAXMI MECHATRONICS PRIVATE LIMITED,https://www.smpl.ind.in,DNS_ERROR,CANDIDATES_FOUND,6,6,SHUBHLAXMI MECHATRONICS PRIVATE LIMITED Company Profile | Nagpur ...,https://www.dnb.com/business-directory/company-profiles.shubhlaxmi_mechatronics_private_limited.ed5bc09dbff62c5c00c7ebc214fe5247.html,dnb.com,"""SHUBHLAXMI MECHATRONICS PRIVATE LIMITED"" Nagpur",Shubhlaxmi Mechatronics Private Limited | Company Details,https://www.allindiaitr.com/company/shubhlaxmi-mechatronics-private-limited/U29109PN2023PTC219465,allindiaitr.com,"""SHUBHLAXMI MECHATRONICS PRIVATE LIMITED"" Nagpur",Shubhlaxmi Mechatronics Private Limited - Detailed Company Information ...,https://mycorporateinfo.com/business/shubhlaxmi-mechatronics-private-limited,mycorporateinfo.com,"""SHUBHLAXMI MECHATRONICS PRIVATE LIMITED"" Nagpur",SHUBHLAXMI MECHATRONICS PRIVATE LIMITED - qwikfilings.com,https://qwikfilings.com/company/shubhlaxmi-mechatronics-private-limited/,qwikfilings.com,"""SHUBHLAXMI MECHATRONICS PRIVATE LIMITED"" founder",,,,
65b0a3d5e4b0dfd7729664cb,NITESH ASSOCIATES PRIVATE LIMITED,https://www.niteshassociatespvtltd.com,DNS_ERROR,CANDIDATES_FOUND,2,2,"NITESH ASSOCIATES PRIVATE LIMITED Company Profile | Nagpur, Maharashtra ...",https://www.dnb.com/business-directory/company-profiles.nitesh_associates_private_limited.da852199356bea2484294b0d5007ba01.html,dnb.com,"""NITESH ASSOCIATES PRIVATE LIMITED"" Nagpur",Nitesh Associates Private Limited | Gbr,https://www.globalbizreport.com/nitesh-associates-private-limited/U74999MH2022PTC386261/india/maharashtra/company-business-financial-credit-report,globalbizreport.com,"""NITESH ASSOCIATES PRIVATE LIMITED"" Nagpur",Company Master Detail on Nitesh Associates Private Limited,https://mycorporateinfo.com/business/nitesh-associates-private-limited,mycorporateinfo.com,"""NITESH ASSOCIATES PRIVATE LIMITED"" Nagpur",NITESH ASSOCIATES PRIVATE LIMITED - U74999MH2022PTC386261 - InstaFinancials,https://www.instafinancials.com/company/nitesh-associates-private-limited-U74999MH2022PTC386261/company-overview,instafinancials.com,"""NITESH ASSOCIATES PRIVATE LIMITED"" Nagpur",NITESH ASSOCIATES PRIVATE LIMITED - IndiaFilings,https://www.indiafilings.com/search/nitesh-associates-private-limited-cin-U74999MH2022PTC386261,indiafilings.com,"""NITESH ASSOCIATES PRIVATE LIMITED"" website"
6579e3c6e4b0846ec6788186,Sharesskills Infotech Private Limited,https://sharesskills.com/,DNS_ERROR,CANDIDATES_FOUND,6,6,SHARESSKILLS INFOTECH PRIVATE LIMITED Company Profile | Nagpur ...,https://www.dnb.com/business-directory/company-profiles.sharesskills_infotech_private_limited.b2b344e4ef761b45ceddd795f63ddd97.html,dnb.com,"""Sharesskills Infotech Private Limited"" Nagpur","Sharesskills Infotech Private Limited - Company, Directors, Charges and ...",https://www.filesure.in/company/sharesskills-infotech-private-limited/U72900MH2022PTC388521?tab=about,filesure.in,"""Sharesskills Infotech Private Limited"" Nagpur",SHARESSKILLS INFOTECH PRIVATE LIMITED - IndiaFilings,https://www.indiafilings.com/search/sharesskills-infotech-private-limited-cin-U72900MH2022PTC388521,indiafilings.com,"""Sharesskills Infotech Private Limited"" website",,,,,,,,
65743d79e4b0b08e4573de93,DONE MULTISERVICES PRIVATE LIMITED,https://www.donemultiservicespvtltd.com,DNS_ERROR,CANDIDATES_FOUND,6,6,DONE MULTISERVICES PRIVATE LIMITED Company Profile | Nagpur ...,https://www.dnb.com/business-directory/company-profiles.done_multiservices_private_limited.e814616cc9fcc6716682e940285e0f6d.html,dnb.com,"""DONE MULTISERVICES PRIVATE LIMITED"" Nagpur",DONE MULTISERVICES PRIVATE LIMITED | U90009MH2018PTC306688 - IndiaFilings,https://www.indiafilings.com/search/done-multiservices-private-limited-cin-U90009MH2018PTC306688,indiafilings.com,"""DONE MULTISERVICES PRIVATE LIMITED"" Nagpur",Done Multiservices Private Limited - U90009mh2018ptc306688,https://www.instafinancials.com/company/done-multiservices-private-limited-U90009MH2018PTC306688,instafinancials.com,"""DONE MULTISERVICES PRIVATE LIMITED"" Nagpur",DONE MULTISERVICES PRIVATE LIMITED - India LEI,https://indialei.in/detailed-information/11047285/done-multiservices-private-limited/,indialei.in,"""DONE MULTISERVICES PRIVATE LIMITED"" official website",,,,
6572ed21e4b0b08e45738b17,MAGNUS FITNESS PRIVATE LIMITED,https://www.magnusfitnesspvtltd.com,DNS_ERROR,CANDIDATES_FOUND,1,1,"MAGNUS FITNESS PRIVATE LIMITED Company Profile | Nagpur, Maharashtra ...",https://www.dnb.com/business-directory/company-profiles.magnus_fitness_private_limited.37993e0da60ad2eca0ea09ee64bc8b66.html,dnb.com,"""MAGNUS FITNESS PRIVATE LIMITED"" Nagpur",MAGNUS FITNESS PRIVATE LIMITED - U85300MH2021PTC365117 - InstaFinancials,https://www.instafinancials.com/company/magnus-fitness-private-limited-U85300MH2021PTC365117,instafinancials.com,"""MAGNUS FITNESS PRIVATE LIMITED"" Nagpur",Magnus Fitness Private Limited | Company Details,https://www.allindiaitr.com/company/magnus-fitness-private-limited/U85300MH2021PTC365117,allindiaitr.com,"""MAGNUS FITNESS PRIVATE LIMITED"" Nagpur",MAGNUS FITNESS PRIVATE LIMITED - CIN U85300MH2021PTC365117 | Company ...,https://paperli.ai/company/magnus-fitness-private-limited-U85300MH2021PTC365117,paperli.ai,"""MAGNUS FITNESS PRIVATE LIMITED"" Nagpur",MAGNUS FITNESS PRIVATE LIMITED :: India :: OpenCorporates,https://opencorporates.com/companies/in/U85300MH2021PTC365117,opencorporates.com,"""MAGNUS FITNESS PRIVATE LIMITED"" Nagpur"
656d8496e4b0435f68ea2516,CIM MANAGEMENT INDIA PRIVATE LIMITED,https://www.cim-india.com,DNS_ERROR,CANDIDATES_FOUND,1,1,"CIM MANAGEMENT INDIA PRIVATE LIMITED - Company Info, CIN, Directors",https://buysellprivatelimited.com/company/cim-management-india-private-limited/U85500MH2023PTC408563,buysellprivatelimited.com,"""CIM MANAGEMENT INDIA PRIVATE LIMITED"" Nagpur",CIM MANAGEMENT INDIA PRIVATE LIMITED - FileSure,https://www.filesure.in/company/cim-management-india-private-limited/U85500MH2023PTC408563?tab=about,filesure.in,"""CIM MANAGEMENT INDIA PRIVATE LIMITED"" Nagpur",Cim Management India Private Limited - U85500mh2023ptc408563,https://www.instafinancials.com/company/cim-management-india-private-limited/U85500MH2023PTC408563,instafinancials.com,"""CIM MANAGEMENT INDIA PRIVATE LIMITED"" Nagpur",Cim Management India Private Limited | Company Details,https://www.allindiaitr.com/company/cim-management-india-private-limited/U85500MH2023PTC408563,allindiaitr.com,"""CIM MANAGEMENT INDIA PRIVATE LIMITED"" Nagpur",CIM MANAGEMENT INDIA PRIVATE LIMITED - Vakilsearch,https://company.vakilsearch.com/cim-management-india-private-limited/U85500MH2023PTC408563,company.vakilsearch.com,"""CIM MANAGEMENT INDIA PRIVATE LIMITED"" Nagpur"
65658a7ae4b0f1bb07750794,PUSHPANCHAL FOUNDATION,https://www.PUSHPANCHAL-FOUNDATION,DNS_ERROR,CANDIDATES_FOUND,6,6,"PUSHPANCHAL FOUNDATION Company Profile | Nagpur, Maharashtra ...",https://www.dnb.com/business-directory/company-profiles.pushpanchal_foundation.69a6c7d028ffff524f4dd44b81b838e7.html,dnb.com,"""PUSHPANCHAL FOUNDATION"" Nagpur",PUSHPANCHAL FOUNDATION - IndiaFilings,https://www.indiafilings.com/search/pushpanchal-foundation-cin-U80904MH2021NPL370146,indiafilings.com,"""PUSHPANCHAL FOUNDATION"" Nagpur",Pushpanchal Foundation in Nagpur Urban,https://local.infobel.in/IN120418223/pushpanchal_foundation-nagpur_urban.html,local.infobel.in,"""PUSHPANCHAL FOUNDATION"" Nagpur",Pushpanchal Foundation - U80904mh2021npl370146,https://www.instafinancials.com/company/pushpanchal-foundation-U80904MH2021NPL370146,instafinancials.com,"""PUSHPANCHAL FOUNDATION"" Nagpur",,,,
6541099be4b01077699f802e,Green Solutions Pest Control Services,https://www.greesolutionspest.com,DNS_ERROR,CANDIDATES_FOUND,6,1,GREEN SOLUTIONS PEST CONTROL SERVICES Company Profile | Nagpur ...,https://www.dnb.com/business-directory/company-profiles.green_solutions_pest_control_services.761f5b252814a62291e7658ed540442c.html,dnb.com,"""Green Solutions Pest Control Services"" Nagpur",,,,,,,,,,,,,,,,
653cad60e4b01077699eacbe,Hilux laboratories private limited,https://www.hiluxlaboratories.com,DNS_ERROR,CANDIDATES_FOUND,5,5,HILUX LABORATORIES PRIVATE LIMITED Company Profile | Nagpur ...,https://www.dnb.com/business-directory/company-profiles.hilux_laboratories_private_limited.b699647c33bb517a7f6f631ba64b9024.html,dnb.com,"""Hilux laboratories private limited"" Nagpur","HILUX LABORATORIES PRIVATE LIMITED - Company Info, CIN, Directors",https://buysellprivatelimited.com/company/hilux-laboratories-private-limited/U86905MH2023PTC404374,buysellprivatelimited.com,"""Hilux laboratories private limited"" Nagpur","HILUX LABORATORIES PRIVATE LIMITED, CIN, address, business and website",https://companies.dubleu.co/company/hilux-laboratories-private-limited-U86905MH2023PTC404374,companies.dubleu.co,"""Hilux laboratories private limited"" Nagpur","HILUX LABORATORIES PRIVATE LIMITED — Directors, Financials",https://www.inspex.in/company/HILUX-LABORATORIES-PRIVATE-LIMITED-U86905MH2023PTC404374,inspex.in,"""Hilux laboratories private limited"" founder","Hilux Laboratories Private Limited - Company, Directors, Charges and ...",https://www.filesure.in/company/hilux-laboratories-private-limited/U86905MH2023PTC404374?tab=about,filesure.in,"""Hilux laboratories private limited"" founder"
652a29fbe4b0af4b35d84981,DIYOO AGRO FARMS INDIA PRIVATE LIMITED,https://diyooagro.com/,DNS_ERROR,CANDIDATES_FOUND,2,2,DIYOO AGRO FARMS INDIA PRIVATE LIMITED Company Profile | Nagpur ...,https://www.dnb.com/business-directory/company-profiles.diyoo_agro_farms_india_private_limited.a423f755f2a7d5b2e1c766ca062ab851.html,dnb.com,"""DIYOO AGRO FARMS INDIA PRIVATE LIMITED"" Nagpur",Diyoo Agro Farms India Private Limited - MyCorporateInfo,https://mycorporateinfo.com/business/diyoo-agro-farms-india-private-limited,mycorporateinfo.com,"""DIYOO AGRO FARMS INDIA PRIVATE LIMITED"" Nagpur",Diyoo Agro Farms India Private Limited - U01611mh2023ptc409826,https://www.instafinancials.com/company/diyoo-agro-farms-india-private-limited-U01611MH2023PTC409826,instafinancials.com,"""DIYOO AGRO FARMS INDIA PRIVATE LIMITED"" Nagpur",DIYOO AGRO FARMS INDIA PRIVATE LIMITED - masterdata.in,https://masterdata.in/company/diyoo_agro_farms_india_private_limited/U01611MH2023PTC409826,masterdata.in,"""DIYOO AGRO FARMS INDIA PRIVATE LIMITED"" Nagpur",Diyoo Agro Farms India Private Limited | Company Details,https://www.allindiaitr.com/company/diyoo-agro-farms-india-private-limited/U01611MH2023PTC409826,allindiaitr.com,"""DIYOO AGRO FARMS INDIA PRIVATE LIMITED"" website"
65018e4ee4b038ca50544260,GOSPHEL SHIELD LIFE SCIENCES PRIVATE LIMITED,https://gosphel.com/,DNS_ERROR,CANDIDATES_FOUND,6,6,Gosphel Shield Life Sciences Private Limited - MyCorporateInfo,https://mycorporateinfo.com/business/gosphel-shield-life-sciences-private-limited,mycorporateinfo.com,"""GOSPHEL SHIELD LIFE SCIENCES PRIVATE LIMITED"" Nagpur",Gosphel Shield Life Sciences Private Limited,https://www.dnb.com/business-directory/company-profiles.gosphel_shield_life_sciences_private_limited.25b49764513a8bf6baf19e71dfed4e6a.html,dnb.com,"""GOSPHEL SHIELD LIFE SCIENCES PRIVATE LIMITED"" LinkedIn",Gosphel Shield Life Sciences Private Limited,https://buysellprivatelimited.com/company/gosphel-shield-life-sciences-private-limited/U21001MH2023PTC398184,buysellprivatelimited.com,"""GOSPHEL SHIELD LIFE SCIENCES PRIVATE LIMITED"" LinkedIn",GOSPHEL SHIELD LIFE SCIENCES PRIVATE LIMITED - CompFilings,https://compfilings.com/company/GOSPHEL-SHIELD-LIFE-SCIENCES-PRIVATE-LIMITED-U21001MH2023PTC398184,compfilings.com,"""GOSPHEL SHIELD LIFE SCIENCES PRIVATE LIMITED"" LinkedIn",,,,
64f844d0e4b00b8c0d98ee0f,RAPIDBULL FINSERVE SOLUTIONS PRIVATE LIMITED,https://bankloanbazaar.in/,DNS_ERROR,CANDIDATES_FOUND,1,1,RAPIDBULL FINSERVE SOLUTIONS PRIVATE LIMITED Company Profile | Nagpur ...,https://www.dnb.com/business-directory/company-profiles.rapidbull_finserve_solutions_private_limited.70b961798d68d9788831deb1b2ba8628.html,dnb.com,"""RAPIDBULL FINSERVE SOLUTIONS PRIVATE LIMITED"" Nagpur",Rapidbull Finserve Solutions Private Limited,https://www.registerkaro.in/company/rapidbull-finserve-solutions-private-limited-U66190PN2023PTC223406,registerkaro.in,"""RAPIDBULL FINSERVE SOLUTIONS PRIVATE LIMITED"" Nagpur",Rapidbull Finserve Solutions Private Limited - U66190pn2023ptc223406,https://www.instafinancials.com/company/rapidbull-finserve-solutions-private-limited-U66190PN2023PTC223406,instafinancials.com,"""RAPIDBULL FINSERVE SOLUTIONS PRIVATE LIMITED"" Nagpur",Rapidbull Finserve Solutions Private Limited,https://company.vakilsearch.com/RAPIDBULL-FINSERVESOLUTIONSPRIVATELIMITED/U66190PN2023PTC223406,company.vakilsearch.com,"""RAPIDBULL FINSERVE SOLUTIONS PRIVATE LIMITED"" Nagpur",RAPIDBULL FINSERVE SOLUTIONS PRIVATE LIMITED | CIN ... - IndiaFilings,https://www.indiafilings.com/search/rapidbull-finserve-solutions-private-limited-cin-U66190PN2023PTC223406,indiafilings.com,"""RAPIDBULL FINSERVE SOLUTIONS PRIVATE LIMITED"" Nagpur"
64f5c951e4b02bcc4a00dc21,APTEC LEARNINGS PRIVATE LIMITED,https://www.mindmentors.in,DNS_ERROR,CANDIDATES_FOUND,2,2,"APTEC LEARNINGS PRIVATE LIMITED Company Profile | Nagpur, Maharashtra ...",https://www.dnb.com/business-directory/company-profiles.aptec_learnings_private_limited.f08cf82736ff5be0c8584b75c95e1741.html,dnb.com,"""APTEC LEARNINGS PRIVATE LIMITED"" Nagpur",CIN Details | APTEC LEARNINGS PRIVATE LIMITED,https://cin.iadv.io/APTEC-LEARNINGS-PRIVATE-LIMITED-U85499MH2023PTC409417/,cin.iadv.io,"""APTEC LEARNINGS PRIVATE LIMITED"" Nagpur",Aptec Learnings Private Limited (U85499MH2023PTC409417) — Maharashtra ...,https://corpintel.io/APTEC-LEARNINGS-PRIVATE-LIMITED-U85499MH2023PTC409417,corpintel.io,"""APTEC LEARNINGS PRIVATE LIMITED"" Nagpur",APTEC LEARNINGS PRIVATE LIMITED - qorpiq.com,https://qorpiq.com/company/aptec-learnings-private-limited/U85499MH2023PTC409417,qorpiq.com,"""APTEC LEARNINGS PRIVATE LIMITED"" website",APTEC LEARNINGS PRIVATE LIMITED - D… | inspex,https://www.inspex.in/company/APTEC-LEARNINGS-PRIVATE-LIMITED-U85499MH2023PTC409417,inspex.in,"""APTEC LEARNINGS PRIVATE LIMITED"" website"
64c4ee04e4b0c4486e891320,KIPONO TECHNOLOGY PRIVATE LIMITED,https://www.toptime.club/,DNS_ERROR,NO_CANDIDATES,6,0,,,,,,,,,,,,,,,,,,,,
64c0bae8e4b0c4486e8874f5,Planet5E Wellness Pvt Ltd,https://www.planet5e.com,DNS_ERROR,NO_CANDIDATES,6,0,,,,,,,,,,,,,,,,,,,,
